Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
105.0,2017-01-20 00:00:00,call,AAPL170120C00105000,32.4,32.15,32.9,0.0,0.00%,1264,11335,29.30%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
105.0,2017-01-20 00:00:00,put,AAPL170120P00105000,10.25,10.0,10.5,0.0,0.00%,48,6594,31.73%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
105.71,2015-04-17 00:00:00,call,AAPL150417C00105710,23.35,23.25,23.45,0.0,0.00%,173,2700,34.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
105.71,2015-04-17 00:00:00,put,AAPL150417P00105710,0.25,0.26,0.27,0.0,0.00%,63,4265,31.25%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
105.71,2016-01-15 00:00:00,call,AAPL160115C00105710,28.55,26.55,27.05,-1.6,-5.34%,46,15132,27.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
105.71,2016-01-15 00:00:00,put,AAPL160115P00105710,4.15,4.65,4.9,0.0,0.00%,6,5041,30.52%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.0,2015-02-27 00:00:00,call,AAPL150227C00106000,22.9,22.65,22.8,0.0,0.00%,15,361,101.95%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.0,2015-02-27 00:00:00,put,AAPL150227P00106000,0.02,0.0,0.01,0.0,0.00%,25,355,75.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.0,2015-03-06 00:00:00,call,AAPL150306C00106000,26.48,22.7,22.85,0.0,0.00%,1,141,52.34%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.0,2015-03-06 00:00:00,put,AAPL150306P00106000,0.03,0.03,0.05,0.0,0.00%,620,1100,51.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.0,2015-03-13 00:00:00,call,AAPL150313C00106000,14.18,22.7,22.9,0.0,0.00%,4,4,49.51%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.0,2015-03-13 00:00:00,put,AAPL150313P00106000,0.06,0.07,0.08,0.0,0.00%,4,140,43.75%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.0,2015-03-27 00:00:00,call,AAPL150327C00106000,26.66,22.8,23.0,0.0,0.00%,137,120,39.99%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.0,2015-03-27 00:00:00,put,AAPL150327P00106000,0.09,0.13,0.15,0.0,0.00%,2,213,35.84%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.43,2016-01-15 00:00:00,call,AAPL160115C00106430,27.6,26.05,26.5,0.0,0.00%,12,3813,27.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
106.43,2016-01-15 00:00:00,put,AAPL160115P00106430,4.3,4.85,5.1,0.0,0.00%,125,2209,30.48%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.0,2015-02-27 00:00:00,call,AAPL150227C00107000,21.75,21.65,21.8,0.0,0.00%,15,237,97.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.0,2015-02-27 00:00:00,put,AAPL150227P00107000,0.01,0.0,0.01,0.0,0.00%,75,2470,71.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.0,2015-03-06 00:00:00,call,AAPL150306C00107000,25.6,21.7,21.85,0.0,0.00%,2,105,50.39%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.0,2015-03-06 00:00:00,put,AAPL150306P00107000,0.04,0.04,0.05,0.0,0.00%,12,578,50.39%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.0,2015-03-13 00:00:00,call,AAPL150313C00107000,26.05,21.75,21.9,0.0,0.00%,1,5,47.46%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.0,2015-03-13 00:00:00,put,AAPL150313P00107000,0.05,0.07,0.09,0.0,0.00%,1,712,42.68%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.0,2015-03-27 00:00:00,call,AAPL150327C00107000,24.4,21.85,22.0,0.34,+1.43%,10,17,38.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.0,2015-03-27 00:00:00,put,AAPL150327P00107000,0.1,0.14,0.17,0.0,0.00%,1,323,35.16%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.14,2015-04-17 00:00:00,call,AAPL150417C00107140,21.6,21.9,22.05,-1.07,-4.17%,13,6807,33.06%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.14,2015-04-17 00:00:00,put,AAPL150417P00107140,0.33,0.3,0.32,0.0,0.00%,196,6278,30.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.14,2016-01-15 00:00:00,call,AAPL160115C00107140,25.2,25.55,26.0,0.0,0.00%,25,14561,27.86%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
107.14,2016-01-15 00:00:00,put,AAPL160115P00107140,4.5,5.05,5.3,0.0,0.00%,1,4241,30.43%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-02-27 00:00:00,call,AAPL150227C00108000,21.05,20.65,20.8,0.0,0.00%,4,171,93.36%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-02-27 00:00:00,put,AAPL150227P00108000,0.01,0.0,0.01,0.0,0.00%,6,1230,68.75%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-03-06 00:00:00,call,AAPL150306C00108000,22.75,20.7,20.85,0.0,0.00%,5,87,55.86%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-03-06 00:00:00,put,AAPL150306P00108000,0.03,0.04,0.05,0.0,0.00%,5,1172,48.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-03-13 00:00:00,call,AAPL150313C00108000,22.25,20.75,20.9,0.0,0.00%,2,5,45.51%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-03-13 00:00:00,put,AAPL150313P00108000,0.05,0.08,0.1,0.0,0.00%,60,231,41.50%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-03-27 00:00:00,call,AAPL150327C00108000,24.15,20.85,21.05,0.0,0.00%,50,50,38.14%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-03-27 00:00:00,put,AAPL150327P00108000,0.14,0.16,0.18,0.0,0.00%,7,290,34.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-04-02 00:00:00,call,AAPL150402C00108000,22.84,20.9,21.1,0.0,0.00%,2,3,36.04%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.0,2015-04-02 00:00:00,put,AAPL150402P00108000,0.23,0.2,0.23,0.0,0.00%,6,26,32.67%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.57,2015-04-17 00:00:00,call,AAPL150417C00108570,20.35,20.55,20.7,0.0,0.00%,10,3358,32.42%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.57,2015-04-17 00:00:00,put,AAPL150417P00108570,0.29,0.36,0.38,0.01,+4.17%,7,4186,29.86%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.57,2016-01-15 00:00:00,call,AAPL160115C00108570,24.5,24.5,24.95,0.0,0.00%,80,5836,27.75%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
108.57,2016-01-15 00:00:00,put,AAPL160115P00108570,4.7,5.45,5.6,0.0,0.00%,27,4733,30.01%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-02-27 00:00:00,call,AAPL150227C00109000,19.85,19.65,19.8,0.0,0.00%,137,229,89.06%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-02-27 00:00:00,put,AAPL150227P00109000,0.01,0.0,0.01,0.0,0.00%,93,1169,65.63%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-03-06 00:00:00,call,AAPL150306C00109000,21.83,19.7,19.85,0.0,0.00%,1,111,53.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-03-06 00:00:00,put,AAPL150306P00109000,0.05,0.05,0.06,0.0,0.00%,321,1375,47.85%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-03-13 00:00:00,call,AAPL150313C00109000,21.0,19.75,19.95,0.0,0.00%,1,51,45.70%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-03-13 00:00:00,put,AAPL150313P00109000,0.08,0.09,0.11,0.0,0.00%,1,426,40.33%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-03-27 00:00:00,call,AAPL150327C00109000,19.93,19.9,20.05,0.0,0.00%,23,21,36.52%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-03-27 00:00:00,put,AAPL150327P00109000,0.12,0.18,0.21,0.0,0.00%,1,70,33.50%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-04-02 00:00:00,call,AAPL150402C00109000,20.02,19.95,20.1,0.0,0.00%,1,1,34.52%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
109.0,2015-04-02 00:00:00,put,AAPL150402P00109000,0.17,0.23,0.25,0.0,0.00%,2,117,31.79%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-02-27 00:00:00,call,AAPL150227C00110000,18.8,18.7,18.8,0.0,0.00%,188,2618,71.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-02-27 00:00:00,put,AAPL150227P00110000,0.01,0.01,0.02,0.0,0.00%,2635,3662,69.53%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-03-06 00:00:00,call,AAPL150306C00110000,19.25,18.7,18.85,0.0,0.00%,39,746,50.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-03-06 00:00:00,put,AAPL150306P00110000,0.05,0.05,0.07,0.0,0.00%,132,3597,46.48%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-03-13 00:00:00,call,AAPL150313C00110000,18.6,18.75,18.95,0.0,0.00%,438,126,43.60%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-03-13 00:00:00,put,AAPL150313P00110000,0.11,0.09,0.12,0.0,0.00%,12,923,38.97%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-03-20 00:00:00,call,AAPL150320C00110000,18.95,18.85,19.0,-1.45,-6.29%,13350,25615,38.28%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-03-20 00:00:00,put,AAPL150320P00110000,0.16,0.15,0.16,0.0,0.00%,816,29058,34.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-03-27 00:00:00,call,AAPL150327C00110000,21.0,18.9,19.05,-0.77,-3.40%,31,396,34.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-03-27 00:00:00,put,AAPL150327P00110000,0.15,0.21,0.23,0.0,0.00%,201,743,32.62%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-04-02 00:00:00,call,AAPL150402C00110000,19.36,18.95,19.15,0.0,0.00%,100,20,33.99%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-04-02 00:00:00,put,AAPL150402P00110000,0.17,0.26,0.29,0.0,0.00%,25,685,31.30%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-04-17 00:00:00,call,AAPL150417C00110000,19.25,19.2,19.35,-0.9,-4.02%,4217,66728,31.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-04-17 00:00:00,put,AAPL150417P00110000,0.44,0.44,0.45,0.04,+14.29%,1466,23958,29.15%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-05-15 00:00:00,call,AAPL150515C00110000,19.94,19.8,20.05,-0.49,-2.14%,1383,10629,31.76%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-05-15 00:00:00,put,AAPL150515P00110000,1.27,1.23,1.24,0.0,0.00%,3084,9347,31.15%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-07-17 00:00:00,call,AAPL150717C00110000,20.85,20.75,20.95,-0.7,-2.95%,4048,29145,28.58%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-07-17 00:00:00,put,AAPL150717P00110000,2.35,2.28,2.33,0.08,+4.52%,3129,24950,29.15%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-10-16 00:00:00,call,AAPL151016C00110000,22.0,22.05,22.5,-1.0,-4.01%,205,4278,27.92%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2015-10-16 00:00:00,put,AAPL151016P00110000,4.15,4.05,4.2,0.03,+0.89%,1288,7139,29.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2016-01-15 00:00:00,call,AAPL160115C00110000,23.7,23.55,24.0,-2.05,-7.56%,1096,56650,27.84%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2016-01-15 00:00:00,put,AAPL160115P00110000,5.95,5.85,6.05,0.3,+6.00%,491,30642,29.95%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2017-01-20 00:00:00,call,AAPL170120C00110000,29.3,28.85,29.8,-2.35,-7.34%,675,18510,29.10%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
110.0,2017-01-20 00:00:00,put,AAPL170120P00110000,12.4,11.95,12.55,0.0,0.00%,54,9734,31.61%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.0,2015-02-27 00:00:00,call,AAPL150227C00111000,17.25,17.65,17.8,0.0,0.00%,138,368,80.86%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.0,2015-02-27 00:00:00,put,AAPL150227P00111000,0.02,0.01,0.02,0.0,0.00%,2124,7505,65.63%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.0,2015-03-06 00:00:00,call,AAPL150306C00111000,17.45,17.7,17.9,0.0,0.00%,84,426,51.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.0,2015-03-06 00:00:00,put,AAPL150306P00111000,0.07,0.06,0.07,0.0,0.00%,40,1446,44.34%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.0,2015-03-13 00:00:00,call,AAPL150313C00111000,17.0,17.75,17.95,0.0,0.00%,11,23,41.55%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.0,2015-03-13 00:00:00,put,AAPL150313P00111000,0.07,0.11,0.13,0.0,0.00%,20,310,37.60%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.0,2015-03-27 00:00:00,call,AAPL150327C00111000,14.05,17.95,18.1,0.0,0.00%,4,42,34.42%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.0,2015-03-27 00:00:00,put,AAPL150327P00111000,0.19,0.24,0.26,0.0,0.00%,50,168,31.84%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.0,2015-04-02 00:00:00,put,AAPL150402P00111000,0.19,0.3,0.33,0.0,0.00%,20,12,30.71%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.43,2015-04-17 00:00:00,call,AAPL150417C00111430,17.9,17.85,18.0,-1.6,-7.48%,80,5957,30.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.43,2015-04-17 00:00:00,put,AAPL150417P00111430,0.57,0.53,0.54,0.07,+21.87%,200,5321,28.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.43,2016-01-15 00:00:00,call,AAPL160115C00111430,22.55,22.7,22.95,0.0,0.00%,74,5235,27.61%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
111.43,2016-01-15 00:00:00,put,AAPL160115P00111430,6.0,6.3,6.5,0.35,+6.54%,5,3418,29.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-02-27 00:00:00,call,AAPL150227C00112000,16.7,16.65,16.8,0.0,0.00%,179,513,76.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-02-27 00:00:00,put,AAPL150227P00112000,0.02,0.01,0.02,0.0,0.00%,1017,5991,62.50%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-03-06 00:00:00,call,AAPL150306C00112000,17.3,16.7,16.9,0.0,0.00%,1,404,48.93%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-03-06 00:00:00,put,AAPL150306P00112000,0.07,0.06,0.08,0.0,0.00%,2,5181,42.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-03-13 00:00:00,call,AAPL150313C00112000,20.11,16.75,16.95,0.0,0.00%,1,90,39.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-03-13 00:00:00,put,AAPL150313P00112000,0.09,0.12,0.14,0.0,0.00%,10,268,36.23%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-03-27 00:00:00,call,AAPL150327C00112000,19.25,16.95,17.15,0.0,0.00%,43,36,33.77%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-03-27 00:00:00,put,AAPL150327P00112000,0.22,0.27,0.3,0.0,0.00%,234,206,31.25%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-04-02 00:00:00,call,AAPL150402C00112000,15.77,17.05,17.25,0.0,0.00%,5,5,32.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.0,2015-04-02 00:00:00,put,AAPL150402P00112000,0.33,0.35,0.38,0.0,0.00%,29,573,30.20%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.86,2015-04-17 00:00:00,call,AAPL150417C00112860,16.5,16.55,16.7,-1.38,-6.78%,109,9570,30.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.86,2015-04-17 00:00:00,put,AAPL150417P00112860,0.66,0.65,0.67,0.05,+12.50%,12451,17347,28.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.86,2016-01-15 00:00:00,call,AAPL160115C00112860,23.93,21.6,21.95,-0.87,-3.51%,31,6658,27.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
112.86,2016-01-15 00:00:00,put,AAPL160115P00112860,6.1,6.8,7.0,0.52,+9.04%,18,3040,29.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-02-27 00:00:00,call,AAPL150227C00113000,15.7,15.7,15.8,0.0,0.00%,154,745,60.94%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-02-27 00:00:00,put,AAPL150227P00113000,0.01,0.01,0.02,0.0,0.00%,162,9404,58.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-03-06 00:00:00,call,AAPL150306C00113000,16.3,15.75,15.9,-1.3,-6.70%,93,429,46.39%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-03-06 00:00:00,put,AAPL150306P00113000,0.08,0.07,0.08,0.0,0.00%,586,2226,40.53%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-03-13 00:00:00,call,AAPL150313C00113000,18.56,15.8,15.95,0.0,0.00%,25,96,37.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-03-13 00:00:00,put,AAPL150313P00113000,0.16,0.13,0.15,0.0,0.00%,3,218,34.72%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-03-27 00:00:00,call,AAPL150327C00113000,15.24,16.0,16.2,0.0,0.00%,1,69,33.01%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-03-27 00:00:00,put,AAPL150327P00113000,0.21,0.32,0.34,0.0,0.00%,5,224,30.52%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-04-02 00:00:00,call,AAPL150402C00113000,19.57,16.1,16.3,0.0,0.00%,5,22,31.79%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.0,2015-04-02 00:00:00,put,AAPL150402P00113000,0.39,0.4,0.43,0.0,0.00%,307,670,29.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.57,2016-01-15 00:00:00,call,AAPL160115C00113570,22.31,21.25,21.55,0.0,0.00%,10,3940,27.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
113.57,2016-01-15 00:00:00,put,AAPL160115P00113570,7.3,7.05,7.25,0.0,0.00%,72,3823,29.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-02-27 00:00:00,call,AAPL150227C00114000,14.65,14.7,14.8,0.0,0.00%,20,1412,57.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-02-27 00:00:00,put,AAPL150227P00114000,0.02,0.01,0.02,0.0,0.00%,198,4364,55.47%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-03-06 00:00:00,call,AAPL150306C00114000,18.14,14.75,14.9,0.0,0.00%,168,511,43.75%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-03-06 00:00:00,put,AAPL150306P00114000,0.09,0.08,0.09,0.0,0.00%,267,2910,38.97%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-03-13 00:00:00,call,AAPL150313C00114000,17.33,14.8,15.0,-1.77,-9.27%,3,88,37.01%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-03-13 00:00:00,put,AAPL150313P00114000,1.88,0.15,0.17,0.03,+42.86%,13,724,33.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-03-27 00:00:00,call,AAPL150327C00114000,18.8,15.05,15.25,0.0,0.00%,137,241,32.13%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-03-27 00:00:00,put,AAPL150327P00114000,0.37,0.37,0.39,0.0,0.00%,47,211,29.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-04-02 00:00:00,call,AAPL150402C00114000,14.8,15.2,15.35,0.0,0.00%,4,4,30.86%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.0,2015-04-02 00:00:00,put,AAPL150402P00114000,0.36,0.47,0.49,0.0,0.00%,138,31,28.98%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.29,2015-04-17 00:00:00,call,AAPL150417C00114290,15.1,15.25,15.4,-1.15,-6.08%,168,18265,29.25%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.29,2015-04-17 00:00:00,put,AAPL150417P00114290,0.81,0.78,0.81,0.0,0.00%,198,3982,27.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.29,2016-01-15 00:00:00,call,AAPL160115C00114290,21.3,20.85,21.05,-0.84,-3.58%,11,11811,27.48%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
114.29,2016-01-15 00:00:00,put,AAPL160115P00114290,6.5,7.3,7.5,0.0,0.00%,14,1776,29.68%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-02-27 00:00:00,call,AAPL150227C00115000,13.71,13.7,13.85,-1.27,-7.09%,245,2184,59.77%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-02-27 00:00:00,put,AAPL150227P00115000,0.03,0.02,0.03,0.0,0.00%,538,5518,55.08%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-03-06 00:00:00,call,AAPL150306C00115000,13.7,13.75,13.9,0.0,0.00%,134,2136,41.21%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-03-06 00:00:00,put,AAPL150306P00115000,0.1,0.09,0.1,0.0,0.00%,214,3054,37.31%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-03-13 00:00:00,call,AAPL150313C00115000,14.0,13.85,14.0,0.0,0.00%,10,223,34.86%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-03-13 00:00:00,put,AAPL150313P00115000,0.18,0.18,0.19,-0.01,-9.09%,362,1102,32.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-03-20 00:00:00,call,AAPL150320C00115000,14.05,14.0,14.15,-0.56,-3.26%,3464,170592,32.67%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-03-20 00:00:00,put,AAPL150320P00115000,0.32,0.3,0.32,0.02,+13.33%,2889,175213,30.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-03-27 00:00:00,call,AAPL150327C00115000,13.99,14.15,14.3,0.0,0.00%,6,261,31.18%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-03-27 00:00:00,put,AAPL150327P00115000,0.48,0.43,0.45,0.0,0.00%,94,1731,29.25%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-04-02 00:00:00,call,AAPL150402C00115000,16.1,14.25,14.45,0.0,0.00%,5,133,30.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-04-02 00:00:00,put,AAPL150402P00115000,0.57,0.54,0.57,0.0,0.00%,126,555,28.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-04-17 00:00:00,call,AAPL150417C00115000,14.7,14.65,14.8,-0.48,-2.69%,4311,32010,29.21%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-04-17 00:00:00,put,AAPL150417P00115000,0.89,0.88,0.9,0.05,+9.26%,13186,36028,27.61%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-05-15 00:00:00,call,AAPL150515C00115000,15.86,15.75,15.9,-0.6,-3.23%,3032,9961,30.77%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-05-15 00:00:00,put,AAPL150515P00115000,2.1,2.08,2.11,0.17,+12.32%,4291,8069,30.42%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-07-17 00:00:00,call,AAPL150717C00115000,16.9,16.85,17.0,-0.67,-3.42%,2258,41123,27.70%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-07-17 00:00:00,put,AAPL150717P00115000,3.4,3.35,3.5,0.2,+7.63%,2960,30063,28.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-10-16 00:00:00,call,AAPL151016C00115000,18.95,18.7,18.95,-1.31,-6.05%,435,17642,27.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2015-10-16 00:00:00,put,AAPL151016P00115000,5.6,5.55,5.7,0.35,+7.69%,3555,12405,29.02%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2016-01-15 00:00:00,call,AAPL160115C00115000,20.41,20.35,20.65,0.2,+0.88%,1838,38418,27.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2016-01-15 00:00:00,put,AAPL160115P00115000,7.65,7.55,7.7,0.39,+6.05%,235,10797,29.49%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2017-01-20 00:00:00,call,AAPL170120C00115000,26.8,26.6,26.95,0.0,0.00%,124,13288,28.97%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.0,2017-01-20 00:00:00,put,AAPL170120P00115000,14.4,14.2,14.8,0.3,+2.27%,125,9675,31.51%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.71,2015-04-17 00:00:00,call,AAPL150417C00115710,14.0,14.0,14.15,0.0,0.00%,307,5171,28.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
